id,acorn,acorn-grouped,aff
2070,ACORN-C,Affluent,1
2071,ACORN-G,Comfortable,0
2072,ACORN-E,Affluent,1
2074,ACORN-G,Comfortable,0
2076,ACORN-N,Adversity,0
2077,ACORN-Q,Adversity,0
2078,ACORN-E,Affluent,1
2079,ACORN-L,Adversity,0
2080,ACORN-H,Comfortable,0
2081,ACORN-H,Comfortable,0
2082,ACORN-E,Affluent,1
2085,ACORN-K,Adversity,0
2086,ACORN-F,Comfortable,0
2087,ACORN-U,ACORN-U,0
2088,ACORN-Q,Adversity,0
2089,ACORN-Q,Adversity,0
2090,ACORN-F,Comfortable,0
2091,ACORN-E,Affluent,1
2094,ACORN-Q,Adversity,0
2095,ACORN-H,Comfortable,0
2096,ACORN-E,Affluent,1
2097,ACORN-L,Adversity,0
2100,ACORN-E,Affluent,1
2101,ACORN-L,Adversity,0
2103,ACORN-O,Adversity,0
2104,ACORN-G,Comfortable,0
2105,ACORN-O,Adversity,0
2107,ACORN-Q,Adversity,0
2109,ACORN-D,Affluent,1
2112,ACORN-E,Affluent,1
2114,ACORN-E,Affluent,1
2115,ACORN-H,Comfortable,0
2116,ACORN-Q,Adversity,0
2117,ACORN-Q,Adversity,0
2120,ACORN-E,Affluent,1
2121,ACORN-E,Affluent,1
2123,ACORN-H,Comfortable,0
2124,ACORN-Q,Adversity,0
2125,ACORN-E,Affluent,1
2127,ACORN-J,Comfortable,0
2128,ACORN-Q,Adversity,0
2129,ACORN-Q,Adversity,0
2130,ACORN-E,Affluent,1
2133,ACORN-E,Affluent,1
2135,ACORN-E,Affluent,1
2136,ACORN-F,Comfortable,0
2137,ACORN-D,Affluent,1
2138,ACORN-D,Affluent,1
2139,ACORN-Q,Adversity,0
2141,ACORN-E,Affluent,1
2142,ACORN-E,Affluent,1
2143,ACORN-E,Affluent,1
2144,ACORN-D,Affluent,1
2145,ACORN-E,Affluent,1
2146,ACORN-Q,Adversity,0
2149,ACORN-F,Comfortable,0
2150,ACORN-A,Affluent,1
2151,ACORN-L,Adversity,0
2152,ACORN-U,ACORN-U,0
2153,ACORN-D,Affluent,1
2157,ACORN-D,Affluent,1
2158,ACORN-E,Affluent,1
2159,ACORN-Q,Adversity,0
2160,ACORN-E,Affluent,1
2161,ACORN-Q,Adversity,0
2162,ACORN-E,Affluent,1
2163,ACORN-F,Comfortable,0
2165,ACORN-E,Affluent,1
2168,ACORN-Q,Adversity,0
2169,ACORN-F,Comfortable,0
2170,ACORN-D,Affluent,1
2171,ACORN-E,Affluent,1
2172,ACORN-E,Affluent,1
2173,ACORN-Q,Adversity,0
2174,ACORN-Q,Adversity,0
2175,ACORN-Q,Adversity,0
2177,ACORN-L,Adversity,0
2178,ACORN-M,Adversity,0
2179,ACORN-E,Affluent,1
2180,ACORN-E,Affluent,1
2181,ACORN-F,Comfortable,0
2184,ACORN-E,Affluent,1
2185,ACORN-Q,Adversity,0
2186,ACORN-F,Comfortable,0
2187,ACORN-E,Affluent,1
2189,ACORN-F,Comfortable,0
2190,ACORN-D,Affluent,1
2191,ACORN-Q,Adversity,0
2192,ACORN-L,Adversity,0
2194,ACORN-K,Adversity,0
2195,ACORN-M,Adversity,0
2196,ACORN-Q,Adversity,0
2197,ACORN-I,Comfortable,0
2198,ACORN-H,Comfortable,0
2200,ACORN-E,Affluent,1
2202,ACORN-E,Affluent,1
2203,ACORN-E,Affluent,1
2204,ACORN-E,Affluent,1
2205,ACORN-F,Comfortable,0
2206,ACORN-Q,Adversity,0
2207,ACORN-E,Affluent,1
2208,ACORN-O,Adversity,0
2209,ACORN-Q,Adversity,0
2210,ACORN-E,Affluent,1
2211,ACORN-E,Affluent,1
2212,ACORN-L,Adversity,0
2213,ACORN-E,Affluent,1
2214,ACORN-C,Affluent,1
2216,ACORN-N,Adversity,0
2218,ACORN-D,Affluent,1
2220,ACORN-G,Comfortable,0
2221,ACORN-E,Affluent,1
2223,ACORN-M,Adversity,0
2224,ACORN-E,Affluent,1
2228,ACORN-E,Affluent,1
2229,ACORN-Q,Adversity,0
2231,ACORN-F,Comfortable,0
2233,ACORN-D,Affluent,1
2234,ACORN-Q,Adversity,0
2235,ACORN-I,Comfortable,0
2237,ACORN-Q,Adversity,0
2239,ACORN-H,Comfortable,0
2241,ACORN-E,Affluent,1
2244,ACORN-E,Affluent,1
2245,ACORN-G,Comfortable,0
2248,ACORN-Q,Adversity,0
2249,ACORN-A,Affluent,1
2250,ACORN-E,Affluent,1
2251,ACORN-F,Comfortable,0
2252,ACORN-H,Comfortable,0
2253,ACORN-F,Comfortable,0
2254,ACORN-F,Comfortable,0
2255,ACORN-E,Affluent,1
2256,ACORN-H,Comfortable,0
2257,ACORN-E,Affluent,1
2258,ACORN-Q,Adversity,0
2259,ACORN-E,Affluent,1
2260,ACORN-A,Affluent,1
2261,ACORN-F,Comfortable,0
2262,ACORN-K,Adversity,0
2263,ACORN-H,Comfortable,0
2266,ACORN-F,Comfortable,0
2267,ACORN-D,Affluent,1
2269,ACORN-O,Adversity,0
2270,ACORN-Q,Adversity,0
2271,ACORN-E,Affluent,1
2272,ACORN-M,Adversity,0
2273,ACORN-J,Comfortable,0
2274,ACORN-Q,Adversity,0
2276,ACORN-Q,Adversity,0
2278,ACORN-F,Comfortable,0
2279,ACORN-H,Comfortable,0
2282,ACORN-E,Affluent,1
2283,ACORN-F,Comfortable,0
2284,ACORN-J,Comfortable,0
2285,ACORN-E,Affluent,1
2286,ACORN-F,Comfortable,0
2287,ACORN-Q,Adversity,0
2288,ACORN-M,Adversity,0
2289,ACORN-E,Affluent,1
2293,ACORN-Q,Adversity,0
2294,ACORN-Q,Adversity,0
2295,ACORN-K,Adversity,0
2296,ACORN-C,Affluent,1
2297,ACORN-E,Affluent,1
2298,ACORN-Q,Adversity,0
2299,ACORN-O,Adversity,0
2301,ACORN-F,Comfortable,0
2302,ACORN-E,Affluent,1
2303,ACORN-J,Comfortable,0
2304,ACORN-P,Adversity,0
2305,ACORN-Q,Adversity,0
2306,ACORN-E,Affluent,1
2307,ACORN-E,Affluent,1
2308,ACORN-Q,Adversity,0
2309,ACORN-H,Comfortable,0
2310,ACORN-E,Affluent,1
2311,ACORN-G,Comfortable,0
2312,ACORN-H,Comfortable,0
2313,ACORN-E,Affluent,1
2314,ACORN-A,Affluent,1
2315,ACORN-Q,Adversity,0
2316,ACORN-K,Adversity,0
2317,ACORN-E,Affluent,1
2319,ACORN-E,Affluent,1
2320,ACORN-F,Comfortable,0
2321,ACORN-E,Affluent,1
2322,ACORN-E,Affluent,1
2323,ACORN-H,Comfortable,0
2325,ACORN-Q,Adversity,0
2326,ACORN-E,Affluent,1
2327,ACORN-B,Affluent,1
2328,ACORN-Q,Adversity,0
2329,ACORN-F,Comfortable,0
2330,ACORN-E,Affluent,1
2331,ACORN-Q,Adversity,0
2332,ACORN-F,Comfortable,0
2333,ACORN-E,Affluent,1
2335,ACORN-D,Affluent,1
2337,ACORN-L,Adversity,0
2338,ACORN-E,Affluent,1
2339,ACORN-O,Adversity,0
2340,ACORN-E,Affluent,1
2341,ACORN-E,Affluent,1
2342,ACORN-L,Adversity,0
2343,ACORN-E,Affluent,1
2345,ACORN-Q,Adversity,0
2347,ACORN-Q,Adversity,0
2348,ACORN-F,Comfortable,0
2349,ACORN-F,Comfortable,0
2350,ACORN-L,Adversity,0
2351,ACORN-Q,Adversity,0
2352,ACORN-Q,Adversity,0
2353,ACORN-Q,Adversity,0
2354,ACORN-H,Comfortable,0
2355,ACORN-E,Affluent,1
2356,ACORN-P,Adversity,0
2358,ACORN-D,Affluent,1
2359,ACORN-E,Affluent,1
2360,ACORN-E,Affluent,1
2361,ACORN-E,Affluent,1
2362,ACORN-M,Adversity,0
2363,ACORN-F,Comfortable,0
2364,ACORN-Q,Adversity,0
2365,ACORN-Q,Adversity,0
2366,ACORN-P,Adversity,0
2367,ACORN-L,Adversity,0
2368,ACORN-K,Adversity,0
2369,ACORN-N,Adversity,0
2370,ACORN-E,Affluent,1
2371,ACORN-K,Adversity,0
2372,ACORN-E,Affluent,1
2373,ACORN-K,Adversity,0
2374,ACORN-E,Affluent,1
2375,ACORN-D,Affluent,1
2376,ACORN-F,Comfortable,0
2377,ACORN-L,Adversity,0
2378,ACORN-E,Affluent,1
2379,ACORN-Q,Adversity,0
2380,ACORN-D,Affluent,1
2381,ACORN-E,Affluent,1
2382,ACORN-Q,Adversity,0
2383,ACORN-F,Comfortable,0
2384,ACORN-Q,Adversity,0
2385,ACORN-M,Adversity,0
2386,ACORN-L,Adversity,0
2387,ACORN-O,Adversity,0
2388,ACORN-H,Comfortable,0
2389,ACORN-F,Comfortable,0
2390,ACORN-E,Affluent,1
2391,ACORN-Q,Adversity,0
2392,ACORN-Q,Adversity,0
2393,ACORN-F,Comfortable,0
2394,ACORN-E,Affluent,1
2395,ACORN-F,Comfortable,0
2396,ACORN-M,Adversity,0
2397,ACORN-F,Comfortable,0
2399,ACORN-E,Affluent,1
2400,ACORN-Q,Adversity,0
2401,ACORN-H,Comfortable,0
2402,ACORN-Q,Adversity,0
2403,ACORN-Q,Adversity,0
2405,ACORN-G,Comfortable,0
2406,ACORN-O,Adversity,0
2407,ACORN-E,Affluent,1
2408,ACORN-Q,Adversity,0
2410,ACORN-O,Adversity,0
2411,ACORN-H,Comfortable,0
2412,ACORN-K,Adversity,0
2414,ACORN-L,Adversity,0
2415,ACORN-N,Adversity,0
2416,ACORN-Q,Adversity,0
2417,ACORN-F,Comfortable,0
2419,ACORN-Q,Adversity,0
2420,ACORN-H,Comfortable,0
2422,ACORN-F,Comfortable,0
2423,ACORN-L,Adversity,0
2424,ACORN-Q,Adversity,0
2425,ACORN-L,Adversity,0
2426,ACORN-Q,Adversity,0
2427,ACORN-Q,Adversity,0
2428,ACORN-D,Affluent,1
2429,ACORN-P,Adversity,0
2430,ACORN-F,Comfortable,0
2431,ACORN-L,Adversity,0
2434,ACORN-E,Affluent,1
2435,ACORN-P,Adversity,0
2436,ACORN-E,Affluent,1
2437,ACORN-H,Comfortable,0
2438,ACORN-Q,Adversity,0
2440,ACORN-K,Adversity,0
2441,ACORN-E,Affluent,1
2442,ACORN-E,Affluent,1
2443,ACORN-G,Comfortable,0
2447,ACORN-E,Affluent,1
2449,ACORN-F,Comfortable,0
2450,ACORN-N,Adversity,0
2451,ACORN-F,Comfortable,0
2453,ACORN-O,Adversity,0
2454,ACORN-E,Affluent,1
2456,ACORN-N,Adversity,0
2458,ACORN-D,Affluent,1
2459,ACORN-N,Adversity,0
2460,ACORN-F,Comfortable,0
2461,ACORN-G,Comfortable,0
2462,ACORN-O,Adversity,0
2465,ACORN-F,Comfortable,0
2466,ACORN-F,Comfortable,0
2467,ACORN-K,Adversity,0
2468,ACORN-I,Comfortable,0
2469,ACORN-E,Affluent,1
2471,ACORN-E,Affluent,1
2474,ACORN-C,Affluent,1
2475,ACORN-Q,Adversity,0
2477,ACORN-E,Affluent,1
2478,ACORN-E,Affluent,1
2479,ACORN-E,Affluent,1
2480,ACORN-F,Comfortable,0
2481,ACORN-C,Affluent,1
2483,ACORN-Q,Adversity,0
2485,ACORN-U,ACORN-U,0
2487,ACORN-F,Comfortable,0
2489,ACORN-F,Comfortable,0
2492,ACORN-E,Affluent,1
2493,ACORN-H,Comfortable,0
2494,ACORN-E,Affluent,1
2495,ACORN-E,Affluent,1
2498,ACORN-E,Affluent,1
2499,ACORN-E,Affluent,1
2500,ACORN-F,Comfortable,0
2501,ACORN-Q,Adversity,0
2502,ACORN-F,Comfortable,0
2503,ACORN-C,Affluent,1
2504,ACORN-E,Affluent,1
2505,ACORN-D,Affluent,1
2506,ACORN-E,Affluent,1
2509,ACORN-E,Affluent,1
2510,ACORN-E,Affluent,1
2511,ACORN-Q,Adversity,0
2512,ACORN-E,Affluent,1
2513,ACORN-E,Affluent,1
2514,ACORN-E,Affluent,1
2515,ACORN-H,Comfortable,0
2516,ACORN-O,Adversity,0
2517,ACORN-E,Affluent,1
2518,ACORN-E,Affluent,1
2519,ACORN-E,Affluent,1
2521,ACORN-F,Comfortable,0
2522,ACORN-E,Affluent,1
2523,ACORN-Q,Adversity,0
2524,ACORN-K,Adversity,0
2525,ACORN-E,Affluent,1
2526,ACORN-H,Comfortable,0
2527,ACORN-Q,Adversity,0
2528,ACORN-B,Affluent,1
2529,ACORN-F,Comfortable,0
2530,ACORN-E,Affluent,1
2531,ACORN-Q,Adversity,0
2532,ACORN-F,Comfortable,0
2535,ACORN-G,Comfortable,0
2537,ACORN-Q,Adversity,0
2538,ACORN-F,Comfortable,0
2539,ACORN-E,Affluent,1
2540,ACORN-I,Comfortable,0
2541,ACORN-Q,Adversity,0
2542,ACORN-E,Affluent,1
2543,ACORN-E,Affluent,1
2544,ACORN-H,Comfortable,0
2545,ACORN-E,Affluent,1
2546,ACORN-E,Affluent,1
2547,ACORN-O,Adversity,0
2548,ACORN-E,Affluent,1
2549,ACORN-E,Affluent,1
2550,ACORN-E,Affluent,1
2551,ACORN-Q,Adversity,0
2553,ACORN-L,Adversity,0
2554,ACORN-F,Comfortable,0
2555,ACORN-D,Affluent,1
2556,ACORN-E,Affluent,1
2557,ACORN-E,Affluent,1
2558,ACORN-E,Affluent,1
2559,ACORN-Q,Adversity,0
2561,ACORN-H,Comfortable,0
2562,ACORN-A,Affluent,1
2563,ACORN-A,Affluent,1
2564,ACORN-E,Affluent,1
2565,ACORN-I,Comfortable,0
2567,ACORN-E,Affluent,1
2569,ACORN-Q,Adversity,0
2570,ACORN-E,Affluent,1
2571,ACORN-E,Affluent,1
2572,ACORN-Q,Adversity,0
2573,ACORN-E,Affluent,1
2575,ACORN-C,Affluent,1
2576,ACORN-Q,Adversity,0
2577,ACORN-F,Comfortable,0
2579,ACORN-P,Adversity,0
2580,ACORN-P,Adversity,0
2581,ACORN-E,Affluent,1
2582,ACORN-C,Affluent,1
2583,ACORN-E,Affluent,1
2584,ACORN-E,Affluent,1
2587,ACORN-E,Affluent,1
2588,ACORN-E,Affluent,1
2590,ACORN-E,Affluent,1
2591,ACORN-H,Comfortable,0
2592,ACORN-H,Comfortable,0
2594,ACORN-Q,Adversity,0
2595,ACORN-C,Affluent,1
2597,ACORN-E,Affluent,1
2598,ACORN-E,Affluent,1
2599,ACORN-C,Affluent,1
2600,ACORN-Q,Adversity,0
2601,ACORN-A,Affluent,1
2603,ACORN-E,Affluent,1
2605,ACORN-E,Affluent,1
2606,ACORN-C,Affluent,1
2607,ACORN-Q,Adversity,0
2608,ACORN-E,Affluent,1
2610,ACORN-J,Comfortable,0
2611,ACORN-E,Affluent,1
2612,ACORN-H,Comfortable,0
2613,ACORN-A,Affluent,1
2615,ACORN-E,Affluent,1
2616,ACORN-E,Affluent,1
2617,ACORN-E,Affluent,1
2619,ACORN-F,Comfortable,0
2620,ACORN-E,Affluent,1
2621,ACORN-E,Affluent,1
2623,ACORN-E,Affluent,1
2624,ACORN-J,Comfortable,0
2626,ACORN-E,Affluent,1
2627,ACORN-D,Affluent,1
2628,ACORN-A,Affluent,1
2629,ACORN-Q,Adversity,0
2630,ACORN-F,Comfortable,0
2631,ACORN-H,Comfortable,0
2632,ACORN-Q,Adversity,0
2635,ACORN-E,Affluent,1
2636,ACORN-E,Affluent,1
2637,ACORN-K,Adversity,0
2638,ACORN-Q,Adversity,0
2639,ACORN-Q,Adversity,0
2640,ACORN-F,Comfortable,0
2641,ACORN-E,Affluent,1
2642,ACORN-Q,Adversity,0
2643,ACORN-L,Adversity,0
2644,ACORN-E,Affluent,1
2646,ACORN-Q,Adversity,0
2647,ACORN-U,ACORN-U,0
2648,ACORN-E,Affluent,1
2649,ACORN-D,Affluent,1
2650,ACORN-F,Comfortable,0
2651,ACORN-F,Comfortable,0
2652,ACORN-Q,Adversity,0
2653,ACORN-Q,Adversity,0
2654,ACORN-H,Comfortable,0
2655,ACORN-K,Adversity,0
2656,ACORN-E,Affluent,1
2657,ACORN-K,Adversity,0
2658,ACORN-H,Comfortable,0
2659,ACORN-Q,Adversity,0
2660,ACORN-E,Affluent,1
2661,ACORN-P,Adversity,0
2662,ACORN-E,Affluent,1
2663,ACORN-E,Affluent,1
2664,ACORN-K,Adversity,0
2666,ACORN-E,Affluent,1
2667,ACORN-G,Comfortable,0
2669,ACORN-H,Comfortable,0
2670,ACORN-D,Affluent,1
2671,ACORN-P,Adversity,0
2674,ACORN-Q,Adversity,0
2676,ACORN-E,Affluent,1
2681,ACORN-E,Affluent,1
2682,ACORN-F,Comfortable,0
2683,ACORN-E,Affluent,1
2684,ACORN-F,Comfortable,0
2685,ACORN-Q,Adversity,0
2687,ACORN-Q,Adversity,0
2688,ACORN-H,Comfortable,0
2689,ACORN-Q,Adversity,0
2691,ACORN-E,Affluent,1
2693,ACORN-E,Affluent,1
2696,ACORN-P,Adversity,0
2697,ACORN-E,Affluent,1
2698,ACORN-F,Comfortable,0
2699,ACORN-G,Comfortable,0
2700,ACORN-Q,Adversity,0
2702,ACORN-E,Affluent,1
2703,ACORN-N,Adversity,0
2704,ACORN-H,Comfortable,0
2705,ACORN-Q,Adversity,0
2706,ACORN-L,Adversity,0
2707,ACORN-Q,Adversity,0
2708,ACORN-G,Comfortable,0
2709,ACORN-Q,Adversity,0
2711,ACORN-Q,Adversity,0
2714,ACORN-I,Comfortable,0
2715,ACORN-F,Comfortable,0
2716,ACORN-F,Comfortable,0
2717,ACORN-Q,Adversity,0
2718,ACORN-G,Comfortable,0
2719,ACORN-E,Affluent,1
2720,ACORN-U,ACORN-U,0
2721,ACORN-H,Comfortable,0
2723,ACORN-Q,Adversity,0
2724,ACORN-E,Affluent,1
2725,ACORN-D,Affluent,1
2727,ACORN-E,Affluent,1
2729,ACORN-E,Affluent,1
2730,ACORN-E,Affluent,1
2731,ACORN-F,Comfortable,0
2733,ACORN-F,Comfortable,0
2734,ACORN-O,Adversity,0
2735,ACORN-E,Affluent,1
2736,ACORN-Q,Adversity,0
2737,ACORN-E,Affluent,1
2739,ACORN-N,Adversity,0
2740,ACORN-E,Affluent,1
2742,ACORN-K,Adversity,0
2743,ACORN-Q,Adversity,0
2744,ACORN-E,Affluent,1
2745,ACORN-I,Comfortable,0
2746,ACORN-F,Comfortable,0
2747,ACORN-Q,Adversity,0
2748,ACORN-F,Comfortable,0
2749,ACORN-H,Comfortable,0
2750,ACORN-E,Affluent,1
2751,ACORN-D,Affluent,1
2752,ACORN-E,Affluent,1
2753,ACORN-F,Comfortable,0
2754,ACORN-E,Affluent,1
2755,ACORN-F,Comfortable,0
2756,ACORN-E,Affluent,1
2757,ACORN-E,Affluent,1
2759,ACORN-G,Comfortable,0
2760,ACORN-M,Adversity,0
2761,ACORN-E,Affluent,1
2762,ACORN-P,Adversity,0
2763,ACORN-H,Comfortable,0
2764,ACORN-E,Affluent,1
2766,ACORN-N,Adversity,0
2767,ACORN-E,Affluent,1
2768,ACORN-M,Adversity,0
2770,ACORN-O,Adversity,0
2771,ACORN-Q,Adversity,0
2772,ACORN-E,Affluent,1
2773,ACORN-Q,Adversity,0
2775,ACORN-Q,Adversity,0
2776,ACORN-H,Comfortable,0
2777,ACORN-E,Affluent,1
2778,ACORN-N,Adversity,0
2779,ACORN-D,Affluent,1
2780,ACORN-H,Comfortable,0
2781,ACORN-Q,Adversity,0
2782,ACORN-K,Adversity,0
2783,ACORN-F,Comfortable,0
2784,ACORN-E,Affluent,1
2785,ACORN-N,Adversity,0
2787,ACORN-G,Comfortable,0
2788,ACORN-H,Comfortable,0
2789,ACORN-G,Comfortable,0
2790,ACORN-E,Affluent,1
2791,ACORN-E,Affluent,1
2793,ACORN-Q,Adversity,0
2796,ACORN-I,Comfortable,0
2799,ACORN-F,Comfortable,0
2801,ACORN-P,Adversity,0
2802,ACORN-Q,Adversity,0
2803,ACORN-Q,Adversity,0
2804,ACORN-E,Affluent,1
2805,ACORN-D,Affluent,1
2806,ACORN-L,Adversity,0
2807,ACORN-E,Affluent,1
2808,ACORN-Q,Adversity,0
2810,ACORN-E,Affluent,1
2812,ACORN-D,Affluent,1
2813,ACORN-A,Affluent,1
2815,ACORN-E,Affluent,1
2816,ACORN-N,Adversity,0
2817,ACORN-E,Affluent,1
2818,ACORN-F,Comfortable,0
2819,ACORN-Q,Adversity,0
2820,ACORN-D,Affluent,1
2821,ACORN-Q,Adversity,0
2822,ACORN-H,Comfortable,0
2823,ACORN-L,Adversity,0
2824,ACORN-Q,Adversity,0
2825,ACORN-Q,Adversity,0
2828,ACORN-H,Comfortable,0
2829,ACORN-C,Affluent,1
2830,ACORN-P,Adversity,0
2831,ACORN-E,Affluent,1
2832,ACORN-Q,Adversity,0
2834,ACORN-F,Comfortable,0
2835,ACORN-E,Affluent,1
2837,ACORN-F,Comfortable,0
2838,ACORN-Q,Adversity,0
2840,ACORN-Q,Adversity,0
2841,ACORN-E,Affluent,1
2842,ACORN-J,Comfortable,0
2843,ACORN-K,Adversity,0
2844,ACORN-H,Comfortable,0
2846,ACORN-Q,Adversity,0
2847,ACORN-G,Comfortable,0
2849,ACORN-H,Comfortable,0
2850,ACORN-L,Adversity,0
2851,ACORN-D,Affluent,1
2852,ACORN-Q,Adversity,0
2853,ACORN-E,Affluent,1
2854,ACORN-Q,Adversity,0
2856,ACORN-Q,Adversity,0
2857,ACORN-L,Adversity,0
2858,ACORN-E,Affluent,1
2859,ACORN-C,Affluent,1
2860,ACORN-E,Affluent,1
2862,ACORN-C,Affluent,1
2863,ACORN-P,Adversity,0
2865,ACORN-E,Affluent,1
2866,ACORN-L,Adversity,0
2867,ACORN-Q,Adversity,0
2870,ACORN-O,Adversity,0
2871,ACORN-N,Adversity,0
2872,ACORN-F,Comfortable,0
2873,ACORN-F,Comfortable,0
2875,ACORN-Q,Adversity,0
2876,ACORN-E,Affluent,1
2877,ACORN-L,Adversity,0
2878,ACORN-Q,Adversity,0
2880,ACORN-E,Affluent,1
2882,ACORN-Q,Adversity,0
2883,ACORN-K,Adversity,0
2884,ACORN-D,Affluent,1
2885,ACORN-D,Affluent,1
2887,ACORN-Q,Adversity,0
2888,ACORN-E,Affluent,1
2889,ACORN-H,Comfortable,0
2890,ACORN-F,Comfortable,0
2892,ACORN-K,Adversity,0
2893,ACORN-O,Adversity,0
2896,ACORN-E,Affluent,1
2898,ACORN-Q,Adversity,0
2899,ACORN-Q,Adversity,0
2900,ACORN-L,Adversity,0
2902,ACORN-P,Adversity,0
2903,ACORN-N,Adversity,0
2904,ACORN-F,Comfortable,0
2905,ACORN-Q,Adversity,0
2906,ACORN-Q,Adversity,0
2907,ACORN-E,Affluent,1
2908,ACORN-H,Comfortable,0
2911,ACORN-Q,Adversity,0
2912,ACORN-H,Comfortable,0
2913,ACORN-M,Adversity,0
2914,ACORN-E,Affluent,1
2916,ACORN-Q,Adversity,0
2917,ACORN-Q,Adversity,0
2919,ACORN-E,Affluent,1
2920,ACORN-E,Affluent,1
2921,ACORN-E,Affluent,1
2922,ACORN-F,Comfortable,0
2923,ACORN-H,Comfortable,0
2924,ACORN-A,Affluent,1
2928,ACORN-D,Affluent,1
2929,ACORN-D,Affluent,1
2933,ACORN-P,Adversity,0
2934,ACORN-Q,Adversity,0
2936,ACORN-Q,Adversity,0
2937,ACORN-A,Affluent,1
2938,ACORN-P,Adversity,0
2939,ACORN-E,Affluent,1
2940,ACORN-P,Adversity,0
2941,ACORN-E,Affluent,1
2942,ACORN-F,Comfortable,0
2943,ACORN-E,Affluent,1
2944,ACORN-F,Comfortable,0
2945,ACORN-E,Affluent,1
2946,ACORN-D,Affluent,1
2947,ACORN-E,Affluent,1
2948,ACORN-Q,Adversity,0
2949,ACORN-E,Affluent,1
2950,ACORN-Q,Adversity,0
2952,ACORN-K,Adversity,0
2953,ACORN-E,Affluent,1
2955,ACORN-E,Affluent,1
2956,ACORN-F,Comfortable,0
2957,ACORN-F,Comfortable,0
2958,ACORN-Q,Adversity,0
2960,ACORN-F,Comfortable,0
2961,ACORN-K,Adversity,0
2962,ACORN-H,Comfortable,0
2964,ACORN-F,Comfortable,0
2965,ACORN-D,Affluent,1
2966,ACORN-E,Affluent,1
2967,ACORN-Q,Adversity,0
2968,ACORN-E,Affluent,1
2969,ACORN-Q,Adversity,0
2972,ACORN-E,Affluent,1
2973,ACORN-F,Comfortable,0
2974,ACORN-E,Affluent,1
2975,ACORN-N,Adversity,0
2976,ACORN-Q,Adversity,0
2977,ACORN-E,Affluent,1
2978,ACORN-D,Affluent,1
2979,ACORN-P,Adversity,0
2980,ACORN-E,Affluent,1
2981,ACORN-J,Comfortable,0
2984,ACORN-F,Comfortable,0
2986,ACORN-P,Adversity,0
2987,ACORN-F,Comfortable,0
2988,ACORN-Q,Adversity,0
2989,ACORN-E,Affluent,1
2990,ACORN-E,Affluent,1
2991,ACORN-M,Adversity,0
2993,ACORN-Q,Adversity,0
2994,ACORN-F,Comfortable,0
2996,ACORN-K,Adversity,0
2998,ACORN-F,Comfortable,0
2999,ACORN-H,Comfortable,0
3000,ACORN-H,Comfortable,0
3001,ACORN-C,Affluent,1
3002,ACORN-H,Comfortable,0
3003,ACORN-Q,Adversity,0
3004,ACORN-E,Affluent,1
3005,ACORN-E,Affluent,1
3006,ACORN-E,Affluent,1
3007,ACORN-E,Affluent,1
3008,ACORN-L,Adversity,0
3009,ACORN-Q,Adversity,0
3010,ACORN-E,Affluent,1
3011,ACORN-E,Affluent,1
3012,ACORN-H,Comfortable,0
3013,ACORN-D,Affluent,1
3015,ACORN-K,Adversity,0
3016,ACORN-E,Affluent,1
3017,ACORN-E,Affluent,1
3018,ACORN-D,Affluent,1
3020,ACORN-Q,Adversity,0
3021,ACORN-Q,Adversity,0
3023,ACORN-Q,Adversity,0
3024,ACORN-Q,Adversity,0
3025,ACORN-J,Comfortable,0
3026,ACORN-N,Adversity,0
3027,ACORN-Q,Adversity,0
3028,ACORN-F,Comfortable,0
3029,ACORN-F,Comfortable,0
3030,ACORN-M,Adversity,0
3031,ACORN-Q,Adversity,0
3032,ACORN-Q,Adversity,0
3033,ACORN-C,Affluent,1
3034,ACORN-F,Comfortable,0
3036,ACORN-Q,Adversity,0
3038,ACORN-Q,Adversity,0
3039,ACORN-E,Affluent,1
3040,ACORN-Q,Adversity,0
3041,ACORN-H,Comfortable,0
3042,ACORN-G,Comfortable,0
3046,ACORN-E,Affluent,1
3048,ACORN-K,Adversity,0
3050,ACORN-F,Comfortable,0
3051,ACORN-H,Comfortable,0
3052,ACORN-E,Affluent,1
3053,ACORN-J,Comfortable,0
3054,ACORN-E,Affluent,1
3056,ACORN-E,Affluent,1
3057,ACORN-F,Comfortable,0
3058,ACORN-E,Affluent,1
3059,ACORN-Q,Adversity,0
3060,ACORN-Q,Adversity,0
3062,ACORN-O,Adversity,0
3063,ACORN-D,Affluent,1
3064,ACORN-Q,Adversity,0
3065,ACORN-C,Affluent,1
3066,ACORN-E,Affluent,1
3067,ACORN-E,Affluent,1
3070,ACORN-Q,Adversity,0
3071,ACORN-E,Affluent,1
3072,ACORN-A,Affluent,1
3073,ACORN-E,Affluent,1
3074,ACORN-K,Adversity,0
3075,ACORN-E,Affluent,1
3076,ACORN-K,Adversity,0
3077,ACORN-H,Comfortable,0
3078,ACORN-U,ACORN-U,0
3079,ACORN-L,Adversity,0
3081,ACORN-H,Comfortable,0
3083,ACORN-E,Affluent,1
3084,ACORN-Q,Adversity,0
3085,ACORN-H,Comfortable,0
3086,ACORN-N,Adversity,0
3087,ACORN-P,Adversity,0
3089,ACORN-L,Adversity,0
3090,ACORN-L,Adversity,0
3091,ACORN-H,Comfortable,0
3092,ACORN-G,Comfortable,0
3093,ACORN-D,Affluent,1
3095,ACORN-H,Comfortable,0
3096,ACORN-Q,Adversity,0
3098,ACORN-E,Affluent,1
3100,ACORN-D,Affluent,1
